employee_id,full_name,gender,birth_date,hire_date,department,position,salary,bonus,experience_years,projects_completed,city,email,phone,performance_score,last_promotion_date,vacation_days_used,education_level,certifications,team_size
EMP03188,Kuznetsov Mikhail,Male,1991-08-08,2016-05-16 14:02:19.398430,Логистика,Junior,55000.0,4263.7,10.2,37.0,Москва,mkuznetsov@yandex.ru,+7 (964) 227-94-51,3.7,,9.0,Бакалавр,2.0,0.0
EMP04005,Kuznetsova Maria,Female,1998-10-21,2017-10-09 14:02:19.662119,Логистика,Manager,241000.0,22521.8,8.8,39.0,Уфа,kuznetsova_maria@yandex.ru,+79757634352,4.3,2023-10-09 14:02:19.662119,25.0,Магистр,3.0,19.0
EMP01871,Egorova Polina,Female,1984-04-24,2022-04-02 14:02:18.849883,R&D,Lead,240000.0,24205.15,4.2,18.0,Москва,polina_egorova@yandex.ru,+7 (956) 819-76-90,3.7,2025-04-01 14:02:18.849883,0.0,Бакалавр,1.0,8.0
EMP06626,Orlova Alina,Female,1968-12-25,2022-03-08 14:02:20.043391,IT,Senior,175000.0,13634.1,4.3,13.0,Нижний Новгород,orlovaa@yandex.ru,+79907514761,3.7,2026-03-08 14:02:20.043391,20.0,Кандидат наук,5.0,
EMP06788,Zakharov Sergey,Male,2005-12-28,2025-01-13 14:02:20.059620,HR,Junior,29000.0,1390.23,1.5,12.0,Москва,sergey_zakharov@yandex.ru,8 (988) 551-49-24,,,21.0,Среднее,1.0,0.0
EMP01007,Golubev Roman,Male,1972-03-08,2021-10-16 14:02:18.560282,Финансы,Senior,242000.0,15792.76,4.7,,Москва,rgolubev@yandex.ru,8 (996) 359-30-40,3.6,2025-10-16 14:02:18.560282,9.0,Магистр,2.0,0.0
EMP06529,Popov Yuriy,Male,1973-08-08,2021-03-18 14:02:20.032032,Логистика,Senior,169000.0,12612.63,5.3,20.0,Красноярск,ypopov@yandex.ru,89771822595,3.7,2024-03-17 14:02:20.032032,23.0,,4.0,0.0
EMP05063,Ivanova Darya,Female,1966-10-21,2020-12-22 14:02:19.818689,IT,Senior,148000.0,15402.84,5.6,12.0,Уфа,darya_ivanova@yandex.ru,+79599115540,4.0,,28.0,Бакалавр,4.0,0.0
EMP06502,Petrova Svetlana,Female,2005-06-27,2024-11-30 14:02:20.029533,R&D,Junior,37000.0,2751.86,1.6,3.0,Саратов,spetrova@yandex.ru,,3.5,,15.0,Бакалавр,2.0,0.0
EMP01060,Sorokina Viktoriya,Female,1974-07-06,2018-09-09 14:02:18.567200,Финансы,Lead,238000.0,23803.62,7.8,36.0,Казань,viktoriya996@yandex.ru,89877043599,,,15.0,Магистр,1.0,
EMP00937,Mikhailova Darya,Female,1991-05-12,2025-05-05 14:02:18.539667,IT,Junior,58000.0,1715.02,1.1,0.0,Москва,dmikhailova@yandex.ru,+7 (938) 893-39-55,,,,,1.0,
EMP07254,Sokolova Olga,Female,1971-01-13,2014-09-02 14:02:20.123103,IT,Junior,51000.0,3992.41,11.9,36.0,Уфа,olga_sokolova@yandex.ru,89287816315,3.8,2018-09-02 14:02:20.123103,0.0,Бакалавр,2.0,0.0
EMP03601,Andreev Maxim,Male,2002-11-08,2021-02-20 14:02:19.597022,Продажи,Senior,110000.0,9912.9,5.3,17.0,Самара,andreev797@yandex.ru,,3.7,,3.0,Бакалавр,1.0,0.0
EMP08707,Orlova Svetlana,Female,1976-01-22,2016-10-10 14:02:20.250150,Логистика,Lead,246000.0,24748.13,9.7,32.0,Красноярск,orlova529@yandex.ru,+79284460334,4.5,,20.0,MBA,4.0,30.0
EMP08293,Semenov Vladimir,Male,1966-07-27,2015-10-05 14:02:20.225947,Продажи,Junior,36000.0,2334.3,10.7,21.0,Омск,vsemenov@yandex.ru,89527711089,3.6,,21.0,Бакалавр,0.0,0.0
EMP04798,Smirnova Svetlana,Female,2001-04-08,2023-06-06 14:02:19.766823,Продажи,Middle,90000.0,6452.7,3.1,3.0,Иркутск,svetlana.smirnova@yandex.ru,89822207503,3.4,2026-06-05 14:02:19.766823,8.0,Магистр,1.0,0.0
EMP01521,Morozov Artem,Male,1979-06-06,2022-12-18 14:02:18.681573,Финансы,Middle,67000.0,4407.15,3.6,12.0,Челябинск,morozova@yandex.ru,,3.4,,22.0,Бакалавр,0.0,0.0
EMP08123,Golubev Evgeniy,Male,1984-02-25,2013-07-10 14:02:20.208934,Продажи,Director,520000.0,82820.94,12.9,26.0,Санкт-Петербург,golubev.evgeniy@yandex.ru,89292547167,4.7,,14.0,Магистр,1.0,5.0
EMP00027,Makarov Ivan,Male,1997-07-28,2019-02-28 14:02:18.205431,HR,Lead,118000.0,15634.73,7.4,20.0,Челябинск,imakarov@yandex.ru,8 (987) 394-39-21,4.4,,14.0,Среднее,2.0,47.0
EMP00972,Kuznetsov Yuriy,Male,,2022-01-17 14:02:18.551819,Производство,Lead,229000.0,21319.14,4.4,15.0,Москва,kuznetsov_yuriy@yandex.ru,+7 (976) 557-36-85,4.0,2023-01-17 14:02:18.551819,27.0,Бакалавр,1.0,37.0
EMP00098,Nikitina Olga,Female,1978-03-06,2011-11-05 14:02:18.252085,Продажи,Manager,267000.0,24106.09,14.6,36.0,Омск,nikitina.olga@yandex.ru,,4.1,2021-11-04 14:02:18.252085,29.0,Магистр,1.0,39.0
EMP08501,Makarova Yuliya,,1969-05-27,2022-07-14 14:02:20.238506,Продажи,Senior,179000.0,9628.17,4.0,10.0,Екатеринбург,makarova_yuliya@yandex.ru,+79578411356,3.3,,27.0,Кандидат наук,1.0,
EMP00030,Taraseva Elena,Female,1988-06-24,2020-01-19 14:02:18.205757,Производство,,174000.0,12499.68,6.5,,Казань,tarasevae@yandex.ru,+7 (909) 244-38-96,3.5,2021-01-18 14:02:18.205757,23.0,Бакалавр,3.0,
EMP07904,Egorov Alexey,Male,1992-02-19,2025-11-20 14:02:20.186659,Продажи,Middle,98000.0,5600.28,0.6,0.0,Пермь,aegorov@yandex.ru,89692291751,3.3,,15.0,MBA,0.0,
EMP07123,Popov Stanislav,Male,1983-11-17,2024-07-12 14:02:20.096864,,Junior,38000.0,2533.61,1.9,5.0,,popov_stanislav@yandex.ru,+79832469341,3.4,,,Магистр,,
EMP05775,Novikov Yuriy,Male,1986-10-26,2012-10-13 14:02:19.934931,Продажи,Manager,354000.0,48142.06,13.7,35.0,Екатеринбург,yuriy470@yandex.ru,+79301264324,4.3,2017-10-13 14:02:19.934931,18.0,Кандидат наук,3.0,28.0
EMP09020,Taraseva Valentina,Female,1991-05-17,2012-06-02 14:02:20.267503,Продажи,Manager,388000.0,53418.76,14.1,33.0,Санкт-Петербург,tarasevav@yandex.ru,+79205073615,4.9,,30.0,Магистр,5.0,29.0
EMP09328,Morozov Vladimir,Male,1966-09-11,2016-12-11 14:02:20.284959,,Lead,239000.0,28106.33,9.6,36.0,Санкт-Петербург,morozov145@yandex.ru,,4.1,2023-12-11 14:02:20.284959,32.0,Бакалавр,3.0,44.0
EMP00966,Kuznetsov Vasiliy,Male,2003-12-25,2023-05-05 14:02:18.551186,Продажи,Middle,99000.0,5826.47,3.1,2.0,Москва,kuznetsov895@yandex.ru,+79389686375,,2025-05-04 14:02:18.551186,23.0,Бакалавр,1.0,0.0
EMP00460,Sorokina Aleksandra,Female,1999-09-16,2022-07-28 14:02:18.398571,Финансы,Middle,84000.0,5837.72,3.9,6.0,Екатеринбург,aleksandra.sorokina@yandex.ru,89302402036,3.7,2023-07-28 14:02:18.398571,25.0,Бакалавр,0.0,0.0
EMP03364,Alekseev Sergey,Male,2000-04-05,2018-12-24 14:02:19.526198,Продажи,Lead,205000.0,23826.04,7.5,,Екатеринбург,alekseev281@yandex.ru,8 (913) 793-54-80,4.3,,22.0,Магистр,2.0,16.0
EMP02742,Golubeva Polina,Female,1968-02-09,2025-03-08 14:02:19.180877,IT,Junior,51000.0,2638.37,1.3,12.0,Санкт-Петербург,polina331@yandex.ru,+7 (938) 744-20-67,3.0,,23.0,Магистр,1.0,0.0
EMP01981,Egorov Stanislav,Male,1999-05-25,2019-12-15 14:02:18.913778,Продажи,Senior,240000.0,,6.6,17.0,Москва,stanislav693@yandex.ru,+7 (951) 744-23-62,3.7,,1.0,Магистр,,0.0
EMP01930,Belyaeva Tatyana,Female,1974-08-25,2014-12-05 14:02:18.890541,Производство,Junior,34000.0,1943.25,11.6,28.0,Красноярск,tatyana.belyaeva@yandex.ru,+7 (963) 210-86-21,3.2,2016-12-04 14:02:18.890541,20.0,Бакалавр,1.0,0.0
EMP00386,Mikhailova Polina,Female,2005-10-02,2023-07-30 14:02:18.362059,Продажи,Middle,59000.0,4776.65,3.0,10.0,Иркутск,mikhailova820@yandex.ru,,3.4,,16.0,Бакалавр,0.0,0.0
EMP07005,Orlov Nikolay,Male,2024-08-05,2018-06-13 14:02:20.080636,Продажи,Lead,190000.0,15106.76,8.1,34.0,Волгоград,norlov@yandex.ru,,3.6,2019-06-13 14:02:20.080636,24.0,Бакалавр,2.0,30.0
EMP09737,Andreeva Valentina,Female,1992-09-26,2022-07-11 14:02:20.308354,Юридический,Middle,101000.0,6477.19,3.9,16.0,Иркутск,,89191882315,3.6,,,MBA,2.0,0.0
EMP08726,Sorokin Anatoliy,Male,1989-05-26,2012-11-28 14:02:20.251189,Продажи,Manager,506000.0,80989.37,13.6,64.0,Москва,,8 (991) 602-71-77,4.8,2021-11-28 14:02:20.251189,25.0,MBA,5.0,50.0
EMP03754,Volkova Evgeniya,Female,2000-12-26,2024-09-20 14:02:19.611955,R&D,Junior,40000.0,1325.53,1.8,,Санкт-Петербург,volkova_evgeniya@yandex.ru,8 (931) 626-64-95,2.7,,20.0,Бакалавр,,0.0
EMP03694,Vasilieva Anastasiya,Female,2005-11-16,2024-04-02 14:02:19.606191,Консалтинг,Senior,179000.0,,2.2,11.0,Москва,vasilieva.anastasiya@yandex.ru,8 (934) 868-38-61,3.1,2025-04-02 14:02:19.606191,11.0,Бакалавр,4.0,0.0
EMP05526,Zakharov Ilya,Male,1992-03-13,2017-10-06 14:02:19.907246,Продажи,Lead,273000.0,22839.99,8.8,34.0,Санкт-Петербург,zakharov_ilya@yandex.ru,+79133760974,3.8,2025-10-06 14:02:19.907246,28.0,MBA,1.0,
EMP09103,Novikov Grigoriy,Male,1971-03-26,2016-05-16 14:02:20.272012,Производство,,458000.0,39701.85,10.2,24.0,Москва,,8 (985) 646-25-15,4.1,2019-05-16 14:02:20.272012,9.0,,3.0,35.0
EMP08092,Orlov Grigoriy,Male,1980-05-22,2023-07-10 14:02:20.205623,Продажи,Middle,92000.0,7006.4,3.0,16.0,Краснодар,orlov_grigoriy@yandex.ru,+79062812377,3.4,2025-07-09 14:02:20.205623,2.0,MBA,,0.0
EMP06975,Novikova Nadezhda,Female,1990-10-17,2023-09-29 14:02:20.077968,Финансы,Middle,95000.0,9305.19,2.7,7.0,Москва,nnovikova@yandex.ru,89296799004,3.7,2024-09-28 14:02:20.077968,11.0,Бакалавр,2.0,
EMP08962,Kuznetsova Valentina,Female,1971-01-02,2017-06-22 14:02:20.264243,IT,Lead,390000.0,43867.53,9.1,37.0,Москва,valentina_kuznetsova@yandex.ru,,4.4,2018-06-22 14:02:20.264243,11.0,Кандидат наук,2.0,
EMP09068,Semenova Irina,Female,1974-10-12,2014-04-22 14:02:20.270120,IT,Manager,380000.0,40892.28,12.2,34.0,Екатеринбург,semenovai@yandex.ru,89038554255,4.6,2019-04-22 14:02:20.270120,27.0,Магистр,,
EMP07522,Taraseva Valentina,Female,1976-02-28,2012-05-16 14:02:20.150912,IT,Junior,45000.0,3947.01,14.1,46.0,Ростов-на-Дону,taraseva.valentina@yandex.ru,+7 (930) 370-12-67,4.0,,20.0,Бакалавр,2.0,0.0
EMP06685,Nikitin Sergey,Male,1979-12-22,2014-10-30 14:02:20.049841,IT,,335000.0,39715.69,11.7,45.0,Челябинск,nikitin.sergey@yandex.ru,89048982072,4.8,2024-10-29 14:02:20.049841,,Магистр,5.0,36.0
EMP04681,Egorov Ivan,Male,1991-02-16,2013-07-25 14:02:19.755146,Маркетинг,Manager,273000.0,24265.44,12.9,19.0,Воронеж,egorov_ivan@yandex.ru,8 (950) 936-64-34,4.2,2024-07-24 14:02:19.755146,100.0,Магистр,3.0,17.0
EMP07910,Novikova Polina,Female,1992-11-15,2023-03-10 14:02:20.187202,Логистика,Middle,83000.0,4341.06,3.3,1.0,Воронеж,novikova191@yandex.ru,+7 (950) 780-44-32,3.3,,16.0,MBA,1.0,0.0
EMP08844,Popov Andrey,Male,1990-06-25,,Производство,Middle,101000.0,,2.1,2.0,Москва,andrey.popov@yandex.ru,89205379913,3.2,2025-05-11 14:02:20.257595,12.0,MBA,1.0,
EMP07516,Sidorov Vladimir,Male,1966-10-26,2025-04-21 14:02:20.150362,Продажи,Middle,101000.0,7985.76,1.2,6.0,Красноярск,vsidorov@yandex.ru,+79673163609,3.5,,22.0,MBA,1.0,0.0
EMP03036,Ivanov Vasiliy,Male,1980-01-09,2020-06-11 14:02:19.304761,Продажи,Lead,341000.0,42626.65,6.0,22.0,Москва,ivanov.vasiliy@yandex.ru,+79881318523,4.3,2022-06-11 14:02:19.304761,21.0,MBA,1.0,22.0
EMP08116,Popov Anatoliy,Male,1976-08-10,2017-06-05 14:02:20.208153,Продажи,Lead,262000.0,24340.56,9.0,23.0,Москва,popov198@yandex.ru,,4.3,2024-06-04 14:02:20.208153,3.0,Бакалавр,5.0,
EMP06678,Semenov Maxim,Male,1998-09-13,2020-04-14 14:02:20.049096,IT,Lead,244000.0,22247.55,6.2,21.0,Новосибирск,maxim.semenov@yandex.ru,,3.6,,10.0,Бакалавр,5.0,
EMP08585,Petrova Anastasiya,Female,1976-06-08,2013-01-05 14:02:20.243223,R&D,Junior,58000.0,6232.93,13.5,20.0,,petrova_anastasiya@yandex.ru,8 (923) 650-91-83,3.9,2024-01-05 14:02:20.243223,11.0,Бакалавр,2.0,
EMP01618,Makarova Anna,Female,1976-11-17,2013-07-31 14:02:18.724185,R&D,Manager,528000.0,78126.08,12.9,40.0,Москва,anna663@yandex.ru,,4.5,2019-07-31 14:02:18.724185,0.0,Магистр,1.0,
EMP07060,Sorokina Nadezhda,Female,1990-11-25,2012-02-16 14:02:20.086027,Производство,Director,397000.0,,14.4,54.0,Казань,sorokina248@yandex.ru,не указан,5.0,2026-02-15 14:02:20.086027,10.0,Магистр,4.0,28.0
EMP07717,Kuznetsova Svetlana,Female,1992-06-19,2014-03-30 14:02:20.170052,Производство,Junior,32000.0,1964.62,12.3,34.0,Уфа,kuznetsovas@yandex.ru,+7 (901) 513-85-52,3.5,,9.0,,2.0,0.0
EMP07736,Morozov Daniil,Male,1979-11-01,2022-04-24 14:02:20.171883,HR,Senior,116000.0,12420.26,4.2,9.0,Самара,dmorozov@yandex.ru,,3.9,,20.0,Магистр,4.0,
EMP07298,Orlov Pavel,Male,1980-07-19,2022-12-02 14:02:20.127661,Финансы,Senior,148000.0,12979.01,3.5,18.0,Екатеринбург,orlov.pavel@yandex.ru,+79961207207,3.7,,9.0,Магистр,5.0,0.0
EMP03530,Stepanov Daniil,Male,1982-04-01,2016-07-04 14:02:19.589034,Маркетинг,Manager,312000.0,37180.49,10.0,38.0,Санкт-Петербург,stepanov.daniil@yandex.ru,+79972665751,4.0,2025-07-04 14:02:19.589034,5.0,Магистр,3.0,40.0
EMP06181,Orlova Vera,Female,2003-05-13,2025-02-13 14:02:19.979438,Юридический,Junior,30000.0,1188.15,1.4,0.0,Пермь,orlova_vera@yandex.ru,89182414200,2.7,,4.0,Бакалавр,1.0,0.0
EMP02478,Sokolov Yuriy,Male,1997-09-23,2022-01-23 14:02:19.104190,IT,Senior,154000.0,10822.16,4.4,16.0,Новосибирск,,89089054261,3.3,2023-01-23 14:02:19.104190,21.0,Магистр,3.0,0.0
EMP06136,Pavlova Anna,Female,2001-12-28,2024-03-04 14:02:19.970877,Юридический,Middle,60000.0,3406.27,2.4,3.0,Самара,apavlova@yandex.ru,+7 (937) 900-59-17,3.1,,7.0,,0.0,0.0
EMP02617,Kozlov Daniil,Male,1990-09-22,2014-03-26 14:02:19.145235,R&D,Director,594000.0,58510.86,12.3,31.0,Екатеринбург,daniil654@yandex.ru,+79715193721,,2019-03-26 14:02:19.145235,26.0,,2.0,16.0
EMP08119,Ivanov Grigoriy,Male,1989-08-16,2018-06-19 14:02:20.208486,Производство,Lead,204000.0,14882.3,8.1,20.0,Пермь,grigoriy854@yandex.ru,+7 (926) 166-44-85,3.7,2023-06-19 14:02:20.208486,,MBA,1.0,27.0
EMP02836,Zakharov Konstantin,Male,1994-06-07,2021-08-27 14:02:19.219976,Юридический,Senior,146000.0,17103.86,4.9,23.0,Нижний Новгород,,89001932020,,,20.0,Магистр,1.0,0.0
EMP07339,Tarasev Maxim,Male,1973-02-05,2023-04-08 14:02:20.131615,R&D,,235000.0,20616.56,3.2,16.0,Москва,tarasevm@yandex.ru,8 (915) 995-36-65,3.8,2026-04-07 14:02:20.131615,28.0,Кандидат наук,1.0,0.0
EMP07955,Ivanov Evgeniy,Male,1999-01-23,2018-09-29 14:02:20.191687,Продажи,Lead,322000.0,35871.72,7.8,24.0,Москва,ivanov.evgeniy@yandex.ru,+79092459829,4.3,2022-09-29 14:02:20.191687,19.0,Магистр,3.0,
EMP08364,Sokolova Darya,Female,1991-01-26,2020-09-30 14:02:20.230867,IT,Senior,244000.0,14495.22,5.7,30.0,Санкт-Петербург,darya897@yandex.ru,,3.2,2025-09-30 14:02:20.230867,12.0,Магистр,2.0,0.0
EMP08356,Alekseev Sergey,Male,1983-03-26,2021-06-25 14:02:20.230431,IT,Senior,232000.0,19596.0,5.0,16.0,Санкт-Петербург,alekseev.sergey@yandex.ru,8 (935) 732-99-73,3.6,2025-06-25 14:02:20.230431,16.0,MBA,4.0,
EMP05490,Sidorov Roman,Male,1991-08-23,2023-03-29 14:02:19.902201,Маркетинг,Middle,101000.0,8221.64,3.3,18.0,Москва,sidorov.roman@yandex.ru,+7 (954) 832-95-64,3.6,2024-03-28 14:02:19.902201,19.0,Бакалавр,1.0,0.0
EMP05876,Kuznetsova Anastasiya,Female,1987-03-19,2023-12-09 14:02:19.944232,HR,Middle,47000.0,2815.11,2.6,15.0,Иркутск,kuznetsova782@yandex.ru,,3.1,,17.0,Бакалавр,,0.0
EMP01880,Kuznetsova Polina,Female,1998-05-09,2019-06-18 14:02:18.858563,,Lead,149000.0,11268.55,7.0,29.0,Пермь,kuznetsova.polina@yandex.ru,89007410651,,,23.0,Бакалавр,5.0,26.0
EMP08926,Lebedeva Ekaterina,Female,1966-09-02,2022-06-06 14:02:20.262268,HR,Senior,96000.0,7022.28,4.0,12.0,Челябинск,,,3.3,,4.0,Магистр,5.0,0.0
EMP04582,Sokolova Vera,Female,1980-08-26,2024-01-01 14:02:19.745892,Маркетинг,Senior,132000.0,,2.5,1.0,Пермь,vera533@yandex.ru,,3.7,2025-12-31 14:02:19.745892,1.0,Магистр,1.0,0.0
EMP08065,Stepanova Yuliya,Female,1974-04-10,2025-05-17 14:02:20.202739,IT,Junior,43000.0,1263.48,1.1,12.0,Воронеж,stepanova816@yandex.ru,,,,14.0,Магистр,1.0,0.0
EMP07586,Novikov Vasiliy,Male,1967-10-17,2020-09-29 14:02:20.157175,Финансы,Senior,222000.0,20430.44,5.7,23.0,Тюмень,vasiliy_novikov@yandex.ru,8 (997) 793-88-44,3.6,2022-09-29 14:02:20.157175,2.0,MBA,3.0,0.0
EMP02904,Sorokina Darya,Female,1997-03-23,2025-09-06 14:02:19.239468,,Junior,32000.0,2309.48,0.9,4.0,Уфа,dsorokina@yandex.ru,,3.3,,3.0,Бакалавр,1.0,0.0
EMP07738,Petrov Oleg,Male,1979-03-23,2013-05-30 14:02:20.172065,Юридический,Manager,315000.0,37621.4,13.1,29.0,Казань,petrovo@yandex.ru,89051232494,4.7,2020-05-29 14:02:20.172065,20.0,Кандидат наук,1.0,19.0
EMP06730,Kuznetsova Kseniya,Female,1968-06-20,2023-08-12 14:02:20.054120,Финансы,Senior,127000.0,9370.6,2.9,19.0,Санкт-Петербург,kseniya659@yandex.ru,+79033787744,3.8,2024-08-11 14:02:20.054120,27.0,Бакалавр,5.0,0.0
EMP03840,Vasiliev Yuriy,Male,1989-01-12,2012-02-08 14:02:19.625925,Производство,Executive,1044000.0,186804.48,14.4,26.0,Москва,yvasiliev@yandex.ru,+79715550281,5.0,2024-02-08 14:02:19.625925,27.0,MBA,1.0,23.0
EMP01514,Egorova Ekaterina,Female,1994-12-07,2018-11-04 14:02:18.676363,Производство,Lead,194000.0,23085.37,7.6,14.0,Красноярск,egorova_ekaterina@yandex.ru,89682719601,4.0,2024-11-03 14:02:18.676363,8.0,Магистр,1.0,
EMP09790,Sorokina Alina,Female,1991-01-17,2022-05-17 14:02:20.311275,Продажи,Senior,192000.0,16236.44,4.1,9.0,Москва,alina.sorokina@yandex.ru,+79049968875,3.5,,5.0,Магистр,5.0,0.0
EMP06787,Morozov Sergey,Male,,2019-03-09 14:02:20.059535,Продажи,Manager,458000.0,38450.91,7.3,20.0,Москва,sergey774@yandex.ru,,4.0,,14.0,Магистр,1.0,17.0
EMP05367,Fedorov Pavel,Male,1988-09-06,2025-05-02 14:02:19.874019,Продажи,Junior,57000.0,2824.08,1.2,1.0,Москва,pfedorov@yandex.ru,8 (965) 674-25-56,3.1,,5.0,MBA,2.0,
EMP00009,Pavlova Elena,Female,1993-09-09,2024-02-15 14:02:18.197120,Логистика,Middle,131000.0,6901.7,2.4,1.0,Москва,elena684@yandex.ru,+7 (913) 860-80-29,3.0,,1.0,MBA,0.0,
EMP01481,Egorov Pavel,Male,1978-08-04,2013-11-07 14:02:18.664509,Продажи,Manager,333000.0,48763.42,12.7,22.0,Самара,pegorov@yandex.ru,8 (995) 600-80-11,4.8,,14.0,Магистр,1.0,47.0
EMP00588,Sorokina Tatyana,Female,1995-02-20,2025-12-10 14:02:18.431886,Маркетинг,Junior,,1274.42,0.6,8.0,Новосибирск,tatyana311@yandex.ru,89764738590,2.8,,4.0,Магистр,1.0,0.0
EMP06500,Taraseva Evgeniya,Female,1992-10-22,2022-08-31 14:02:20.029327,Маркетинг,Middle,68000.0,,3.9,19.0,Пермь,evgeniya495@yandex.ru,8 (958) 394-44-32,3.9,,30.0,Бакалавр,0.0,0.0
EMP01425,Alekseeva Nadezhda,,1974-10-09,2013-04-30 14:02:18.646057,Производство,Manager,264000.0,36613.62,13.2,57.0,Волгоград,alekseeva_nadezhda@yandex.ru,+79391499609,4.6,,18.0,Магистр,5.0,4.0
EMP08400,Zakharova Aleksandra,Female,1979-02-19,2015-05-19 14:02:20.232957,Логистика,Manager,285000.0,32624.13,11.1,30.0,Тюмень,,8 (925) 127-40-97,4.8,2026-05-18 14:02:20.232957,4.0,Магистр,2.0,31.0
EMP01911,Smirnov Sergey,Male,1989-11-15,2019-07-16 14:02:18.878293,Продажи,Senior,113000.0,13292.22,6.9,21.0,Челябинск,smirnovs@yandex.ru,+7 (995) 687-18-82,4.0,,13.0,Бакалавр,1.0,
EMP03802,Novikov Artem,Male,1980-09-08,2012-07-01 14:02:19.617291,Логистика,Manager,449000.0,63061.53,14.0,39.0,Москва,novikov.artem@yandex.ru,+7 (917) 373-37-60,4.7,2024-07-01 14:02:19.617291,2.0,MBA,4.0,13.0
EMP06813,Vasiliev Dmitry,Male,1995-05-19,2016-12-09 14:02:20.062146,Производство,Lead,210000.0,25740.91,9.5,41.0,Санкт-Петербург,dmitry_vasiliev@yandex.ru,+7 (900) 248-11-61,,2018-12-09 14:02:20.062146,11.0,Бакалавр,4.0,13.0
EMP06027,Alekseeva Viktoriya,Female,1966-11-23,2020-11-15 14:02:19.958294,Юридический,Lead,218000.0,13553.32,5.7,17.0,Воронеж,alekseeva_viktoriya@yandex.ru,89103443540,3.4,,12.0,,2.0,20.0
EMP07954,Zakharov Vladimir,Male,1970-07-15,2016-09-09 14:02:20.191592,Маркетинг,,264000.0,26657.0,9.8,48.0,Тюмень,vladimir_zakharov@yandex.ru,,4.3,,30.0,Кандидат наук,3.0,21.0
EMP08870,Morozova Polina,Female,1990-05-13,2023-05-05 14:02:20.259026,R&D,Senior,198000.0,15281.38,3.1,20.0,Москва,morozovap@yandex.ru,+79645294828,3.5,,11.0,Магистр,5.0,
EMP05448,Egorov Stanislav,Male,1976-09-18,2014-09-28 14:02:19.894116,Продажи,Executive,1075000.0,132777.43,11.8,39.0,Москва,stanislav_egorov@yandex.ru,89225780815,4.4,2024-09-27 14:02:19.894116,4.0,Кандидат наук,0.0,43.0
EMP03854,Volkov Mikhail,Male,2004-06-23,2024-01-17 14:02:19.629532,IT,Senior,144000.0,12626.94,2.4,4.0,Екатеринбург,volkov128@yandex.ru,8 (937) 837-92-84,,2026-01-16 14:02:19.629532,24.0,Бакалавр,2.0,0.0
EMP06485,Popov Konstantin,Male,1969-03-12,2017-05-19 14:02:20.027919,Продажи,Lead,263000.0,22477.04,9.2,33.0,Уфа,popov_konstantin@yandex.ru,8 (953) 583-53-11,3.8,,30.0,MBA,2.0,41.0
EMP01372,Kuznetsova Nadezhda,Female,1982-11-27,2013-05-17 14:02:18.620877,Производство,Executive,691000.0,100226.24,13.2,17.0,Тюмень,nadezhda.kuznetsova@yandex.ru,,5.0,,,Кандидат наук,,41.0
